   322    261.106323     -50.002708   16.7248    0.0438   16.6579    0.0309   15.9128    0.0248       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.03122   0.03109   0.99  |  5949563868697157632 261.106355 -50.002673 15.7590 0.0005 16.1243 0.0064 15.1942 0.0047 1.5970 0.0880 -4.5990 0.0830 0.5801 0.0507 nan nan 0.0000
   323    261.189880     -50.034374       NaN       NaN   16.7066    0.0307   15.4130    0.0243       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.01977   0.01937   0.01  |  5949551808428929024 261.189885 -50.034347 15.0669 0.0004 15.6847 0.0034 14.3244 0.0019 1.1660 0.0820 3.5660 0.0790 0.5110 0.0424 nan nan 0.0000
   324    261.267883     -49.915695   17.5746    0.0488   16.6876    0.0310   15.6763    0.0248   15.0407    0.0256   14.5709    0.0263       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.03146   0.03207   0.00  |  5949577337717906432 261.267878 -49.915725 15.3775 0.0006 15.9343 0.0051 14.6649 0.0023 -1.9480 0.1650 -5.4060 0.1790 0.8776 0.0779 nan nan 0.9676
   325    261.168518     -50.014961   16.8690    0.0455   16.6872    0.0309   15.7952    0.0246       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.02294   0.02254   0.89  |  5949563559459475456 261.168500 -50.014963 15.6279 0.0006 16.0070 0.0098 14.9550 0.0087 -0.5670 0.1060 -3.9650 0.1130 0.5833 0.0672 nan nan 0.0000
   326    261.224365     -49.941730   16.9460    0.0449   16.6783    0.0306   15.9197    0.0246   15.4797    0.0261   15.0827    0.0276    14.463    14.103    13.938     0.030     0.020     0.060    15.777        2.10       -1.80        4.50        4.40   0.02791   0.02766   1.00  |  5949554007452907520 261.224385 -49.941758 15.7241 0.0007 16.1431 0.0043 15.1265 0.0029 -0.5130 0.1370 -3.3610 0.1320 0.2785 0.0742 nan nan 0.0000
   327    261.199615     -50.033718   17.4628    0.0472   16.7295    0.0306   15.5532    0.0243       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.01874   0.01838   0.01  |  5949551804100422656 261.199557 -50.033702 15.2210 0.0005 15.8168 0.0032 14.4938 0.0018 -0.6520 0.0770 -8.3540 0.0740 0.4128 0.0436 nan nan 0.0000
   328    261.053375     -49.981728   17.2362    0.0459   16.7116    0.0306   15.8167    0.0245       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.03967   0.03950   0.83  |  5949564315373798400 261.053455 -49.981671 15.6110 0.0005 16.0886 0.0040 14.9739 0.0027 -2.4150 0.0850 -5.0960 0.0780 0.9451 0.0483 nan nan 0.9993
   329    261.080231     -50.023247   16.8293    0.0441   16.7096    0.0306   15.8765    0.0245       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.03389   0.03365   0.32  |  5949563353301079040 261.080282 -50.023190 15.6884 0.0005 16.1154 0.0028 15.0937 0.0024 -4.2080 0.0790 -2.4790 0.0700 0.4362 0.0458 nan nan 0.0000
   330    261.092072     -49.886475   17.0656    0.0459   16.7302    0.0306   15.6597    0.0244   15.1483    0.0257       NaN       NaN    14.073    13.726    13.572     0.030     0.040     0.990    15.704      -29.50       -7.40        3.00        3.00   0.04827   0.04812   0.00  |  5949566823635415040 261.092176 -49.886483 15.4650 0.0006 15.9410 0.0040 14.8335 0.0034 -2.7180 0.0870 -5.1880 0.0820 1.0314 0.0429 nan nan 0.5087
   332    261.253387     -49.887299   17.9527    0.0524   16.7765    0.0306   15.4546    0.0243   14.7651    0.0253   14.1605    0.0257       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.03865   0.03849   0.00  |  5949577681315304448 261.253416 -49.887317 15.0840 0.0005 15.7690 0.0042 14.2802 0.0017 -5.2990 0.1630 -5.1630 0.1890 0.0624 0.0726 nan nan 0.0000
   334    261.085419     -49.897034   16.9044    0.0447   16.7439    0.0306   15.8663    0.0245   15.4411    0.0260       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.04704   0.04692   0.03  |  5949566445678286848 261.085511 -49.897056 15.7151 0.0005 16.1174 0.0047 15.1418 0.0019 -4.1720 0.1060 -5.0060 0.0950 0.4605 0.0502 nan nan 0.0000
   335    261.210327     -49.881027   17.2019    0.0515   16.7584    0.0308   15.7739    0.0246   15.2555    0.0259   14.8013    0.0268       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.04151   0.04129   0.00  |  5949589393659815936 261.210374 -49.881041 15.5407 0.0006 16.0181 0.0054 14.8698 0.0029 -2.8720 0.0940 -5.6610 0.0870 1.1172 0.0487 nan nan 0.0000
   336    261.083252     -49.989193   17.2746    0.0461   16.7545    0.0306   15.8271    0.0245       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.03519   0.03496   0.75  |  5949564624611422208 261.083300 -49.989141 15.6012 0.0006 16.0939 0.0059 14.9476 0.0030 -2.2420 0.0940 -5.1720 0.0850 0.9649 0.0510 nan nan 0.9959
   337    261.145386     -50.000145   18.6175    0.0623   16.8142    0.0306   15.2242    0.0242       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.02645   0.02620   0.99  |  5949563628178972672 261.145409 -50.000097 14.6206 0.0004 15.5182 0.0026 13.6933 0.0012 -3.7760 0.0620 -4.2680 0.0570 0.1572 0.0339 nan nan 0.0000
   338    261.186218     -49.877563   16.8314    0.0452   16.7660    0.0307   15.8682    0.0251   15.4318    0.0261   14.9923    0.0283       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.04322   0.04305   0.00  |  5949589428014472192 261.186252 -49.877565 15.6702 0.0005 16.0825 0.0042 15.0763 0.0023 -1.9470 0.1000 -5.1610 0.0940 0.2674 0.0518 nan nan 0.0000
   339    261.043335     -49.967091   16.9187    0.0454   16.7541    0.0311   16.0078    0.0251   15.5597    0.0268   15.2313    0.0290       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.04161   0.04237   1.00  |  5949564693330935808 261.043407 -49.967056 15.8509 0.0005 16.2440 0.0043 15.2747 0.0028 -2.0940 0.0860 -3.2610 0.0830 0.4830 0.0533 nan nan 0.0000
   340    261.181091     -49.890079   18.3148    0.0570   16.8271    0.0307   15.3480    0.0242   14.6083    0.0252   13.9713    0.0255    12.925    12.271    12.153     0.020     0.030     0.020    15.027       -3.90       -3.00        2.80        2.90   0.04080   0.04064   1.00  |  5949565960313117696 261.181115 -49.890070 14.9403 0.0003 15.6891 0.0025 14.1093 0.0009 -1.6880 0.0770 -5.9500 0.0740 0.1632 0.0484 nan nan 0.0000
   341    261.124512     -50.028023       NaN       NaN   16.7813    0.0307   15.9015    0.0246       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.02795   0.02762   0.17  |  5949563422020532224 261.124575 -50.027991 15.6991 0.0006 16.1129 0.0072 15.0268 0.0035 -16.5340 0.0880 -3.6930 0.0810 0.8932 0.0495 nan nan 0.0000
   342    261.129181     -49.889835   18.0273    0.0529   16.8396    0.0307   15.2932    0.0242   14.5853    0.0252   13.9539    0.0255       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.04451   0.04435   1.00  |  5949566102080897024 261.129224 -49.889825 14.8892 0.0004 15.6181 0.0019 14.0650 0.0015 -0.7540 0.0750 -5.0980 0.0730 0.1526 0.0487 nan nan 0.0000
   343    261.039795     -49.929562   18.0037    0.0521   16.8240    0.0307   15.4881    0.0243   14.7799    0.0254   14.1938    0.0257       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.04707   0.04692   0.00  |  5949565066959756288 261.039907 -49.929489 15.1141 0.0004 15.8150 0.0033 14.3087 0.0018 -4.2950 0.0690 -5.4020 0.0650 0.1431 0.0406 nan nan 0.0000
   344    261.087677     -49.938259   17.0107    0.0450   16.8080    0.0307   15.8939    0.0246   15.4007    0.0260   14.9985    0.0272       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.04039   0.04016   0.98  |  5949566273879552000 261.087745 -49.938227 15.6953 0.0005 16.1520 0.0034 15.0755 0.0029 -2.3430 0.1750 -2.3190 0.2120 0.8039 0.0960 nan nan 0.0000
   345    261.240784     -49.933563   17.5732    0.0482   16.8114    0.0307   15.8573    0.0245   15.2925    0.0258   14.8538    0.0268    14.078    13.624    13.500     0.030     0.030     0.040    15.672        0.00       -7.00        3.30        3.50   0.02905   0.02877   1.00  |  5949554037483738112 261.240813 -49.933576 15.5952 0.0006 16.1304 0.0055 14.9159 0.0016 -0.1380 0.0970 -8.6390 0.0890 1.3222 0.0518 nan nan 0.0000
   346    261.065063     -49.958817   17.3819    0.0468   16.8059    0.0307   15.9315    0.0246       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.04042   0.04025   0.90  |  5949564727691313152 261.065172 -49.958769 15.7401 0.0008 16.2114 0.0052 15.1171 0.0022 -2.7970 0.1050 -6.3420 0.0980 0.8803 0.0517 nan nan 0.0000
   347    261.030853     -49.979519   17.2079    0.0461   16.7999    0.0315   16.0133    0.0247   15.4659    0.0261   15.0258    0.0277       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.04239   0.04229   1.00  |  5949564521497940992 261.030883 -49.979462 15.7505 0.0006 16.2259 0.0033 15.0935 0.0028 2.6040 0.1670 -10.3770 0.1500 0.5451 0.0915 nan nan 0.0000
   348    261.133118     -49.934155   17.1456    0.0456   16.8134    0.0307   15.9184    0.0246   15.4325    0.0260   15.0376    0.0273       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.03624   0.03604   1.00  |  5949565586684776448 261.133181 -49.934147 15.7034 0.0005 16.1683 0.0039 15.0764 0.0024 -2.2480 0.0970 -8.2060 0.0940 0.4808 0.0531 nan nan 0.0000
   351    261.044128     -49.961662   17.7236    0.0519   16.8517    0.0312   15.5230    0.0246   14.8226    0.0256   14.2615    0.0258       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.04236   0.04209   1.00  |  5949564693330940928 261.044192 -49.961603 15.1631 0.0004 15.8489 0.0031 14.3532 0.0022 -4.5100 0.0680 -6.0630 0.0660 0.2048 0.0436 nan nan 0.0000
   352    261.265839     -49.987499   17.8888    0.0512   16.8513    0.0307   15.6153    0.0244       NaN       NaN       NaN       NaN    13.336    12.668    12.534     0.030     0.030     0.030    15.321        3.40      -12.40        2.90        2.90   0.01854   0.01809   0.08  |  5949553320258076672 261.265792 -49.987514 15.2395 0.0004 15.9262 0.0038 14.4394 0.0018 -1.8420 0.0880 -1.5080 0.0830 0.1006 0.0444 nan nan 0.0000
   353    261.175018     -49.925659   17.1762    0.0458   16.8210    0.0307   15.9910    0.0247   15.5206    0.0262   15.1272    0.0276    14.421    14.054    13.970     0.040     0.050     0.060    15.955       -4.00        3.40        3.50        3.40   0.03419   0.03397   0.98  |  5949565788514284544 261.175009 -49.925675 15.7931 0.0007 16.2313 0.0083 15.1804 0.0029 -2.5180 0.1160 -3.8050 0.1090 0.2859 0.0591 nan nan 0.0000
   354    261.255585     -50.028114       NaN       NaN   16.8521    0.0307   15.7099    0.0244       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.01498   0.01445   0.00  |  5949553148459347968 261.255570 -50.028125 15.4083 0.0005 16.0062 0.0045 14.6733 0.0012 -4.0470 0.0940 -6.0340 0.0880 0.3954 0.0468 nan nan 0.0000
   355    261.169312     -50.014317       NaN       NaN   16.8951    0.0310   15.3029    0.0244       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.02335   0.02302   0.57  |  5949563559459475456 261.169319 -50.014291 14.7515 0.0005 15.6060 0.0055 13.8254 0.0019 -5.2670 0.0870 -5.8400 0.0890 0.1238 0.0528 nan nan 0.0000
   356    261.071289     -50.027664   18.5341    0.0606   16.8962    0.0311   15.3000    0.0243       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.03454   0.03511   0.06  |  5949564109215324160 261.071333 -50.027605 14.8464 0.0004 15.6325 0.0016 13.9837 0.0015 -1.5660 0.0580 -4.1490 0.0530 0.1388 0.0334 nan nan 0.0000
   357    261.254852     -49.953602   17.5995    0.0484   16.8501    0.0307   15.8505    0.0245       NaN       NaN       NaN       NaN    13.866    13.300    13.178     0.020     0.020     0.030    15.523       -5.70       -4.30        3.30        3.20   0.02473   0.02439   0.98  |  5949553732575667200 261.254871 -49.953601 15.5420 0.0008 16.1293 0.0039 14.8023 0.0027 -3.0590 0.1970 -4.8440 0.2100 1.1480 0.0829 nan nan 0.2417
   358    261.058777     -50.002403   17.2996    0.0463   16.8498    0.0307   15.9620    0.0246       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.03776   0.03754   0.94  |  5949564212294563840 261.058879 -50.002350 15.7710 0.0006 16.2404 0.0043 15.1448 0.0027 4.0300 0.1000 -5.1970 0.0830 0.6263 0.0559 nan nan 0.0000
   359    261.259674     -49.941067   17.0183    0.0450   16.8446    0.0308   16.0983    0.0248       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.02713   0.02683   1.00  |  5949553831325282304 261.259713 -49.941082 15.8989 0.0006 16.3305 0.0043 15.3029 0.0019 -5.1260 0.1110 -4.3770 0.1020 0.3964 0.0570 nan nan 0.0000
   360    261.242798     -49.890850   17.2796    0.0516   16.8487    0.0310   16.0611    0.0252   15.5545    0.0265   15.1402    0.0283       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.03867   0.03826   0.05  |  5949577578236089344 261.242797 -49.890860 15.8470 0.0008 16.2535 0.0025 15.1815 0.0113 -1.9630 0.1980 -5.9770 0.2320 0.5345 0.1054 nan nan 0.0556
   361    261.243713     -49.959625   17.1643    0.0458   16.8575    0.0308   16.0440    0.0247   15.5356    0.0262   15.0322    0.0273    14.287    13.860    13.715     0.030     0.040     0.050    15.805       -2.70       -2.60        3.40        3.20   0.02394   0.02365   0.99  |  5949553900044688384 261.243716 -49.959639 15.7930 0.0006 16.2828 0.0049 15.1347 0.0017 -4.5410 0.1040 -3.9000 0.0950 0.0080 0.0528 nan nan 0.0000
   362    261.089569     -49.974159   16.7690    0.0461   16.8630    0.0312   16.0994    0.0251       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.03562   0.03522   1.00  |  5949563903056925696 261.089617 -49.974098 15.9262 0.0006 16.2986 0.0072 15.3530 0.0033 -4.8170 0.0950 2.3280 0.0890 0.5651 0.0552 nan nan 0.0000
   363    261.037323     -49.977573   17.2128    0.0459   16.8718    0.0308   16.0681    0.0247       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.04235   0.04216   0.54  |  5949564315373808640 261.037394 -49.977526 15.8618 0.0005 16.3109 0.0034 15.2445 0.0031 -7.5840 0.0810 -7.8770 0.0740 0.5092 0.0485 nan nan 0.0000
   364    261.149017     -49.948494   17.0299    0.0453   16.8688    0.0312   16.1381    0.0252   15.7181    0.0266   15.3176    0.0284       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.03250   0.03218   1.00  |  5949565277447110656 261.149049 -49.948500 15.9301 0.0007 16.3403 0.0047 15.3412 0.0026 -2.5330 0.1130 -16.3120 0.1050 0.4344 0.0626 nan nan 0.0000
   365    261.064453     -49.884518   17.1958    0.0458   16.9085    0.0313   15.7375    0.0244   15.1978    0.0257       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.05067   0.05145   0.00  |  5949566514397778944 261.064557 -49.884508 15.4911 0.0005 15.9947 0.0051 14.8305 0.0026 -3.9120 0.0870 -4.8550 0.0810 1.1210 0.0429 nan nan 0.0000
